"id","subject","topic","difficulty","type","question","option_a","option_b","option_c","option_d","correct_answer","explanation","code_snippet"
"290","Python Requests","PUT Requests","Medium","code_completion","Fill in the blank to send a complete resource update via PUT.","requests.put(url, json=updated_resource)","requests.update(url, json=updated_resource)","requests.replace(url, json=updated_resource)","requests.set(url, json=updated_resource)","A","requests.put() with json= sends a complete resource replacement.","import requests
updated_resource = {'name': 'New Name', 'email': 'new@example.com', 'age': 30}
response = ___"
"291","Python Requests","DELETE Requests","Medium","code_completion","Fill in the blank to send a DELETE request with a confirmation body.","requests.delete(url, json={'confirm': True})","requests.delete(url, confirm=True)","requests.remove(url, data={'confirm': True})","requests.delete(url, body={'confirm': True})","A","json parameter works with DELETE to include a request body.","import requests
response = ___"
"292","Python Requests","PATCH Requests","Medium","code_completion","Fill in the blank to send a partial update.","requests.patch(url, json={'status': 'active'})","requests.update(url, json={'status': 'active'})","requests.partial(url, json={'status': 'active'})","requests.modify(url, json={'status': 'active'})","A","requests.patch() sends a partial update request.","import requests
response = ___"
"293","Python Requests","GET Requests","Medium","code_completion","Fill in the blank to send a HEAD request.","requests.head(url)","requests.get(url, method='HEAD')","requests.get(url, head_only=True)","requests.header(url)","A","requests.head() sends an HTTP HEAD request.","import requests
response = ___"
"294","Python Requests","POST Requests","Medium","code_completion","Fill in the blank to access the echoed form data from httpbin.","response.json()['form']","response.form","response.json()['data']","response.json()['body']","A","httpbin echoes form data in the 'form' key of the JSON response.","import requests
response = requests.post('https://httpbin.org/post', data={'key': 'value'})
form_data = ___"
"295","Python Requests","Response Handling","Medium","code_completion","Fill in the blank to access the response's Link header parsed as a dict.","response.links","response.link_headers","response.parsed_links","response.header_links","A","response.links parses the Link header into a dictionary.","import requests
response = requests.get(url)
pagination = ___"
"296","Python Requests","Timeout Handling","Hard","code_completion","Fill in the blank to catch specifically a read timeout.","requests.exceptions.ReadTimeout","requests.exceptions.Timeout","ReadTimeoutError","socket.timeout","A","ReadTimeout is a subclass of Timeout for read-specific timeouts.","import requests
try:
    response = requests.get(url, timeout=(5, 1))
except ___ :
    print('Server took too long to send data')"
"297","Python Requests","Authentication - OAuth","Medium","code_completion","Fill in the blank to create an OAuth2 session.","OAuth2Session(client_id)","OAuth2(client_id)","OAuth2Client(client_id)","OAuthSession(client_id)","A","OAuth2Session from requests_oauthlib manages OAuth2 flows.","from requests_oauthlib import OAuth2Session
session = ___"
"298","Python Requests","Response Handling","Hard","code_completion","Fill in the blank to get the apparent encoding detected from the content.","response.apparent_encoding","response.detected_encoding","response.guess_encoding()","response.auto_encoding","A","apparent_encoding uses chardet/charset_normalizer to detect encoding.","import requests
response = requests.get(url)
detected = ___"
"299","Python Requests","GET Requests","Easy","code_completion","Fill in the blank to check if the response was successful.","response.ok","response.success","response.is_ok()","response.good","A","response.ok returns True for status codes less than 400.","import requests
response = requests.get(url)
if ___:
    data = response.json()"
"300","Python Requests","Response Handling","Easy","MCQ","What does `response.history` contain?","A list of Response objects from redirects","The response body history","A log of all headers sent","The cookies received","A","response.history is a list of Response objects for any redirects followed before the final response.",""
"301","Python Requests","Response Handling","Easy","MCQ","What does `response.is_redirect` return?","True if the response is a redirect","True if any redirect occurred in history","True if SSL was used","True if the request was retried","A","response.is_redirect is True if the response itself is a redirect (3xx) and allow_redirects was False.",""
"302","Python Requests","Response Handling","Medium","MCQ","When should you prefer `response.content` over `response.text`?","When working with binary data like images or PDFs","When the response is JSON","When you need Unicode text","When debugging HTTP headers","A","response.content returns the raw bytes, making it correct for binary content. response.text decodes to str using detected encoding.",""
"303","Python Requests","Response Handling","Easy","MCQ","What does `response.cookies` return?","A RequestsCookieJar of response cookies","A plain dict of cookies","A list of cookie names","None if no cookies are set","A","response.cookies is a RequestsCookieJar containing cookies sent by the server in the response.",""
"304","Python Requests","Response Handling","Medium","MCQ","How do you iterate over a response in fixed-size chunks?","response.iter_content(chunk_size=1024)","response.read(1024)","response.stream(1024)","response.chunks(1024)","A","iter_content(chunk_size=N) yields chunks of up to N bytes, suitable for streaming large downloads without loading everything into memory.",""
"305","Python Requests","Response Handling","Medium","MCQ","What does `response.iter_lines()` do?","Yields the response content line by line","Returns all lines as a list","Streams headers line by line","Decodes chunked transfer line headers","A","iter_lines() decodes and yields each line of the response content, useful for streaming APIs that send newline-delimited data.",""
"306","Python Requests","Response Handling","Medium","MCQ","What does `response.close()` do?","Releases the connection back to the pool","Cancels the in-flight request","Closes the socket permanently","Clears the response cache","A","response.close() releases the network connection back to the pool so it can be reused, important for streaming responses.",""
"307","Python Requests","Response Handling","Hard","MCQ","What does `response.is_permanent_redirect` return True for?","301 or 308 status codes","Any 3xx status code","302 or 307 status codes","Only 301 status code","A","response.is_permanent_redirect is True only for 301 (Moved Permanently) and 308 (Permanent Redirect) responses.",""
"308","Python Requests","Response Handling","Medium","MCQ","How do you check whether a GET request was redirected?","len(response.history) > 0","response.is_redirect == True","response.redirected == True","response.status_code == 302","A","response.history contains all intermediate responses. If it is non-empty, at least one redirect occurred before the final response.",""
"309","Python Requests","Response Handling","Easy","MCQ","What does `response.reason` return for a 200 response?","""OK""","The full response body","The Content-Type header value","The server name","A","response.reason is the textual reason phrase accompanying the status code, e.g., ""OK"" for 200, ""Not Found"" for 404.",""
"310","Python Requests","GET Requests","Easy","MCQ","How do you disable redirect following in requests.get()?","requests.get(url, allow_redirects=False)","requests.get(url, follow_redirects=False)","requests.get(url, redirect=False)","requests.get(url, no_redirect=True)","A","The allow_redirects parameter controls redirect following. Setting it to False returns the first response without following 3xx redirects.",""
"311","Python Requests","GET Requests","Easy","MCQ","What does `requests.head()` return compared to `requests.get()`?","Headers only, with no response body","Full response including body","Only the status code","Only the cookies","A","HEAD requests fetch only the response headers; the server does not send a body. Useful for checking if a resource exists or its metadata.",""
"312","Python Requests","GET Requests","Medium","MCQ","What exception is raised if you call requests.get() without a URL scheme?","requests.exceptions.MissingSchema","requests.exceptions.ConnectionError","requests.exceptions.InvalidURL","ValueError","A","MissingSchema is raised when the URL has no scheme (e.g., ""example.com"" instead of ""https://example.com"").",""
"313","Python Requests","GET Requests","Medium","MCQ","What does `response.request` give you after a GET call?","The PreparedRequest object that was sent","The original Request object","A copy of the response","None","A","response.request holds the PreparedRequest that was sent, letting you inspect the exact URL, headers, and body used.",""
"314","Python Requests","GET Requests","Easy","MCQ","What does `verify=False` do in requests.get()?","Disables SSL certificate verification","Disables response body verification","Skips status code checking","Disables timeout","A","verify=False tells requests not to verify the server SSL certificate. This is insecure and should only be used for testing.",""
"315","Python Requests","GET Requests","Medium","MCQ","How do you make a GET request and save the binary response to a file?","write response.content to a file opened in ""wb"" mode","write response.text to a file opened in ""w"" mode","use response.save(filename)","use response.download(filename)","A","response.content is bytes. Open a file in binary write mode (""wb"") and write the bytes directly to save binary data like images or PDFs.",""
"316","Python Requests","GET Requests","Medium","MCQ","What does `response.links` provide?","Parsed Link headers for pagination","A list of all hyperlinks in the body","A dict of redirect URLs","All URLs referenced in the response","A","response.links parses the Link HTTP header into a dict, commonly used by APIs to provide pagination links (next, prev, first, last).",""
"317","Python Requests","GET Requests","Hard","MCQ","What does the `proxies` parameter do in requests.get()?","Routes the request through a specified proxy server","Adds proxy-related headers","Enables SOCKS5 automatically","Disables SSL through a proxy","A","The proxies parameter accepts a dict mapping protocol to proxy URL (e.g., {""https"": ""http://proxy:8080""}), routing traffic through that proxy.",""
"318","Python Requests","GET Requests","Medium","MCQ","How do you check the encoding of a response?","response.encoding","response.charset","response.content_type_charset","response.headers[""charset""]","A","response.encoding holds the encoding requests will use to decode response.text, detected from response headers or chardet.",""
"319","Python Requests","GET Requests","Medium","MCQ","What does `response.apparent_encoding` use under the hood?","The chardet library to detect encoding from content bytes","The Content-Type header","The Accept-Charset header sent","Python""s built-in codecs module","A","response.apparent_encoding uses chardet to analyse the response bytes and guess the encoding, independent of what the server claims.",""
"320","Python Requests","GET Requests","Hard","MCQ","How do you make a conditional GET that only downloads data if it has changed?","Set the If-None-Match or If-Modified-Since header with the cached ETag/date","Use params={""if_modified"": True}","Set verify=True and cache=True","Use requests.cache.get()","A","Conditional GETs use If-None-Match (with ETag) or If-Modified-Since headers. The server returns 304 Not Modified if unchanged, saving bandwidth.",""
"321","Python Requests","GET Requests","Hard","MCQ","How do you check if a resource exists without downloading its body?","Use requests.head() and check response.status_code","Use requests.get() with stream=True and check status_code","Use requests.options()","Use requests.get() with timeout=0","A","HEAD requests retrieve only headers and status code, making them ideal for existence checks without transferring the response body.",""
"322","Python Requests","Error Handling","Medium","MCQ","Can you access the response object from a caught HTTPError?","Yes, via exception.response","No, the response is lost when the exception is raised","Only if you saved it before calling raise_for_status()","Only for 5xx errors","A","HTTPError has a .response attribute that holds the Response object, letting you inspect status code and body even after raise_for_status().",""
"323","Python Requests","Error Handling","Medium","MCQ","What exception does requests raise for proxy connection failures?","requests.exceptions.ProxyError","requests.exceptions.ConnectionError","requests.exceptions.ProxyConnectionError","requests.exceptions.HTTPError","A","ProxyError is raised specifically when a proxy connection fails, distinct from a direct ConnectionError to the target server.",""
"324","Python Requests","Error Handling","Easy","MCQ","What exception is raised for SSL certificate errors?","requests.exceptions.SSLError","requests.exceptions.CertificateError","requests.exceptions.TLSError","requests.exceptions.ConnectionError","A","SSLError is a subclass of ConnectionError raised when SSL verification fails or the TLS handshake encounters an error.",""
"325","Python Requests","Error Handling","Medium","MCQ","What does `requests.exceptions.ChunkedEncodingError` indicate?","The server sent an invalid chunked transfer encoding response","The request body was too large","The chunk size parameter was wrong","A timeout during chunked download","A","ChunkedEncodingError is raised when the server sends malformed or incomplete chunked transfer encoding data.",""
"326","Python Requests","Error Handling","Medium","MCQ","What exception is raised when requests cannot decode the response content?","requests.exceptions.ContentDecodingError","requests.exceptions.DecodeError","requests.exceptions.EncodingError","UnicodeDecodeError","A","ContentDecodingError is raised when the content-encoding decompression (e.g., gzip) fails on the response body.",""
"327","Python Requests","Error Handling","Medium","MCQ","What does `requests.exceptions.InvalidSchema` indicate?","The URL uses an unsupported scheme","The JSON schema of the body is invalid","The request headers have invalid format","The SSL certificate schema is wrong","A","InvalidSchema is raised when the URL scheme (e.g., ""ftp://"") is not supported by requests or any installed transport adapter.",""
"328","Python Requests","Error Handling","Easy","MCQ","What does `requests.exceptions.MissingSchema` indicate?","The URL has no scheme (no http:// or https://)","A required header is missing","The request body schema is missing","The authentication scheme is missing","A","MissingSchema is raised when a URL like ""example.com"" is passed without a scheme prefix like ""https://"".",""
"329","Python Requests","Error Handling","Hard","MCQ","What exception does `requests.exceptions.RetryError` indicate?","Maximum retries exceeded (when using HTTPAdapter with retries)","A network retry was attempted and failed","The server requested a retry","A timeout during a retry","A","RetryError is raised by urllib3 when the maximum number of retries configured in HTTPAdapter is exceeded.",""
"330","Python Requests","Error Handling","Hard","MCQ","How do you re-raise a caught exception after logging it?","Use `raise` with no argument inside the except block","Use `raise e` with the caught variable","Use `throw e`","Use `re-raise(e)`","A","Bare `raise` inside an except block re-raises the current exception preserving the original traceback, unlike `raise e` which resets the traceback.",""
"331","Python Requests","Error Handling","Hard","MCQ","How do you access the status code from inside an HTTPError handler?","except requests.exceptions.HTTPError as e: e.response.status_code","except requests.exceptions.HTTPError as e: e.status_code","The status code is not accessible","except HTTPError as e: e.code","A","HTTPError.response is the Response object, so e.response.status_code gives you the HTTP status that triggered the error.",""
"332","Python Requests","Error Handling","Medium","MCQ","What is the relationship between requests.exceptions.ConnectionError and built-in OSError?","requests.exceptions.ConnectionError is a subclass of OSError","They are completely unrelated","OSError is a subclass of requests.exceptions.ConnectionError","They are aliases for the same class","A","requests.exceptions.ConnectionError inherits from IOError which is an alias for OSError, so you can catch it with except OSError as well.",""
"333","Python Requests","Error Handling","Hard","MCQ","How do you structure error handling to retry on ConnectionError but fail immediately on HTTPError?","Put ConnectionError in the retry loop and HTTPError in an outer except block","Catch both in the same except and check type","Use only one except clause for both","ConnectionError and HTTPError cannot be separated","A","Structure with nested try/except: outer catches HTTPError and re-raises; inner retry loop catches ConnectionError and retries with backoff.",""
"334","Python Requests","POST Requests","Medium","MCQ","What happens when you pass `allow_redirects=False` to requests.post()?","The response is returned immediately without following any redirect","The request is rejected by requests","An exception is raised if the server redirects","POST always follows redirects regardless","A","Setting allow_redirects=False on POST prevents following redirects. By default POST does follow redirects, which can silently change POST to GET.",""
"335","Python Requests","POST Requests","Medium","MCQ","How do you send a POST request with both URL query params and a JSON body?","requests.post(url, params={...}, json={...})","requests.post(url+""?key=val"", data={...})","Only one of params or body can be sent","requests.post(url, query={...}, body={...})","A","params= adds query string to the URL while json=/data= provides the request body. Both can be used simultaneously.",""
"336","Python Requests","POST Requests","Easy","MCQ","What HTTP status code typically indicates a resource was successfully created by POST?","201 Created","200 OK","204 No Content","202 Accepted","A","201 Created is the standard success response for POST requests that create a new resource, often accompanied by a Location header.",""
"337","Python Requests","POST Requests","Medium","MCQ","What HTTP status code indicates POST input failed server validation?","422 Unprocessable Entity","400 Bad Request","409 Conflict","415 Unsupported Media Type","A","422 Unprocessable Entity means the server understood the content type but could not process the request body due to semantic errors.",""
"338","Python Requests","POST Requests","Medium","MCQ","How do you send a list of values for the same form field in a POST?","data=[(""key"",""v1""),(""key"",""v2"")]","data={""key"":[""v1"",""v2""]}","data={""key"":""v1,v2""}","form_data={""key"":[""v1"",""v2""]}","A","Passing a list of tuples to data= allows repeated keys (e.g., checkboxes), which dict form cannot represent. The tuples are encoded correctly.",""
"339","Python Requests","POST Requests","Hard","MCQ","How do you inspect the exact body that will be sent before actually sending a POST?","Prepare the request with req = requests.Request(""POST"",url,json=data).prepare(); req.body","Print the json parameter directly","Use requests.get_body(url, json=data)","There is no way to inspect the body before sending","A","Preparing a Request creates a PreparedRequest with .body already encoded, letting you inspect it without sending it to the server.",""
"340","Python Requests","POST Requests","Hard","MCQ","What does `response.request.body` contain after a POST with json=?","The JSON-serialized string that was sent","The original Python dict","None","The raw bytes of the body","A","response.request is the PreparedRequest; its .body attribute contains the exact bytes/string sent as the body, which is the JSON-serialized string.",""
"341","Python Requests","POST Requests","Medium","MCQ","What happens if you pass both `data` and `json` parameters to requests.post()?","json takes precedence; data is ignored","data takes precedence; json is ignored","Both are merged into one body","A ValueError is raised","A","When both are provided, requests uses json= and ignores data=. To avoid confusion, only provide one of them.",""
"342","Python Requests","POST Requests","Medium","MCQ","How do you send a POST request with a custom Content-Type not handled natively by requests?","Use data= with the payload and set headers={""Content-Type"": ""...""}","Use json= and override Content-Type after","Use requests.post(content_type=..., body=...)","Use the body= keyword argument","A","Pass the raw payload to data= and explicitly set the Content-Type header. requests will send data as-is without re-encoding.",""
"343","Python Requests","POST Requests","Easy","MCQ","What Content-Type does requests set automatically when you use the `json=` parameter?","application/json","text/json","application/x-json","text/plain","A","Using json= automatically sets Content-Type to application/json and serializes the Python object using json.dumps().",""
"344","Python Requests","POST Requests","Medium","MCQ","What does the `hooks` parameter do in requests.post()?","Registers event hook callbacks, e.g., to process the response","Adds middleware to the request pipeline","Enables request logging automatically","Hooks into the OS network stack","A","The hooks dict lets you register functions for events like ""response"", which are called after the response is received.",""
"345","Python Requests","POST Requests","Medium","MCQ","What is the difference between `requests.post(url, data=""text"")` and `requests.post(url, json=""text"")`?","data sends raw string with no auto Content-Type; json sends JSON-encoded string with application/json Content-Type","They are identical","json sends a string; data sends bytes","data fails for strings; json accepts any type","A","json= always JSON-serializes the value (a string becomes a quoted JSON string) and sets application/json. data= sends the string as-is.",""
"346","Python Requests","POST Requests","Easy","MCQ","How do you measure how long a POST request took?","response.elapsed (returns a timedelta)","response.time","response.duration","time.time() is the only way","A","response.elapsed is a datetime.timedelta measuring the time from sending the request to receiving the last byte of the response headers.",""
"347","Python Requests","POST Requests","Medium","MCQ","What encoding is used when passing a dict to the `data=` parameter of requests.post()?","application/x-www-form-urlencoded","multipart/form-data","application/json","UTF-8 raw bytes","A","A dict passed to data= is form-encoded using application/x-www-form-urlencoded, the same encoding used by HTML form submissions.",""
"348","Python Requests","Headers","Medium","MCQ","How do you remove a default header that requests sets automatically?","Set the header value to None in the headers dict","Delete the key from requests.utils.default_headers()","Pass headers={} to reset all headers","Use requests.disable_header(name)","A","Setting a header to None in the headers parameter tells requests to remove that header, even if it would normally be set by default.",""
"349","Python Requests","Headers","Easy","MCQ","What is the `Authorization` header used for?","Sending credentials or tokens to authenticate the request","Specifying the response format","Controlling caching behavior","Setting the request content type","A","The Authorization header carries credentials such as Basic auth, Bearer tokens, or API keys so the server can authenticate the client.",""
"350","Python Requests","Headers","Easy","MCQ","What does `response.headers.get(""Content-Type"", ""text/html"")` do?","Returns the Content-Type value or ""text/html"" if the header is missing","Raises KeyError if Content-Type is absent","Sets the default Content-Type to text/html","Filters response to only return HTML","A","CaseInsensitiveDict.get() works like dict.get(), returning the second argument as default when the key is not present.",""
"351","Python Requests","Headers","Medium","MCQ","How do you access the exact headers that were sent in a request?","response.request.headers","response.sent_headers","response.request_headers","response.headers[""sent""]","A","response.request is the PreparedRequest object; its .headers attribute contains the actual headers sent to the server.",""
"352","Python Requests","Headers","Medium","MCQ","What does the `Retry-After` header tell the client?","How long to wait before retrying after a 429 or 503 response","The number of retries allowed","The retry policy of the server","The time the server takes to process the request","A","Retry-After is set by the server on 429 Too Many Requests or 503 Service Unavailable, indicating when the client should retry.",""
"353","Python Requests","Headers","Medium","MCQ","What does `Transfer-Encoding: chunked` in a response header mean?","The body is sent in chunks without a Content-Length header","The body is compressed","The body is base64-encoded","The response is paginated","A","Chunked transfer encoding means the server sends the body in variable-size chunks, allowing streaming without knowing total size upfront.",""
"354","Python Requests","Headers","Medium","MCQ","How does requests handle per-request headers when a Session also has headers set?","Per-request headers are merged with session headers; per-request values override session values","Session headers always take priority","Per-request headers completely replace session headers","An exception is raised for conflicts","A","requests merges session and per-request headers, with per-request headers taking precedence for any keys that appear in both.",""
"355","Python Requests","Headers","Easy","MCQ","What does the `Accept` header tell the server?","The media types the client can handle in the response","The content type of the request body","The encoding of the request","The authentication method preferred","A","The Accept header lists the MIME types the client can process, e.g., ""application/json"" to request a JSON response.",""
"356","Python Requests","Headers","Medium","MCQ","What is the `Cache-Control` request header used for?","Instructing caches and the server about caching behavior","Controlling connection pooling","Setting the response cache size","Disabling SSL session caching","A","Cache-Control directives like ""no-cache"", ""max-age=0"", or ""no-store"" control how the request should be cached by intermediaries and servers.",""
"357","Python Requests","Headers","Hard","MCQ","What is the `Vary` response header used for?","Telling caches which request headers affect the cached response","Listing the response headers that vary per request","Controlling content negotiation on the client","Indicating which HTTP methods are allowed","A","The Vary header tells caches which request headers (e.g., Accept-Encoding, Accept-Language) result in different response variants.",""
"358","Python Requests","Headers","Medium","MCQ","What is the `X-Request-ID` header commonly used for?","Correlating requests across distributed services for tracing","Setting the request priority","Authenticating the client","Specifying API version","A","X-Request-ID is a custom header used to attach a unique ID to each request, making it easy to trace a request through logs across multiple services.",""
"359","Python Requests","Headers","Easy","MCQ","What Content-Type header value indicates JSON request body?","application/json","text/json","application/x-json","json/application","A","application/json is the correct MIME type for JSON payloads in request and response bodies, as defined in RFC 4627/7159.",""
"360","Python Requests","Headers","Medium","MCQ","How do you return a default value when a response header is missing?","response.headers.get(""X-Header"", ""default"")","response.headers[""X-Header""] or ""default""","response.headers.fetch(""X-Header"",""default"")","response.header_or(""X-Header"",""default"")","A","CaseInsensitiveDict.get() accepts an optional second argument as the default, just like a regular Python dict.",""
"361","Python Requests","Headers","Hard","MCQ","What does setting a request header value to `None` do in requests?","Removes the header from the request entirely","Sets the header to the string ""None""","Raises a ValueError","Sends the header with an empty value","A","requests treats None as a signal to suppress that header. This is useful for removing default headers like Accept-Encoding.",""
"362","Python Requests","Timeout Handling","Easy","MCQ","What does `timeout=(2, 5)` mean in a requests call?","2-second connect timeout and 5-second read timeout","5-second connect timeout and 2-second read timeout","Total timeout of 7 seconds","2 retries and 5-second timeout each","A","When a tuple is passed to timeout, the first value is the connect timeout and the second is the read timeout.",""
"363","Python Requests","Timeout Handling","Medium","MCQ","What does the read timeout actually measure?","The time between bytes received, not total download time","The total time for the full download","The time to receive the complete response headers","The time from sending the request to first byte received","A","The read timeout applies to waiting for data between each chunk received, not the entire download. A slow but steady server won't trigger it.",""
"364","Python Requests","Timeout Handling","Easy","MCQ","What is the risk of not setting a timeout on a requests call?","The request may hang indefinitely, blocking the program","The request always times out after 30 seconds","An exception is raised immediately","The connection is closed after 60 seconds by default","A","Without a timeout, requests will wait forever for a connection or data. This can cause programs to hang if a server is unresponsive.",""
"365","Python Requests","Timeout Handling","Medium","MCQ","What specifically causes a `ConnectTimeout` exception?","The server did not accept the TCP connection within the timeout","The server accepted the connection but did not send data in time","The DNS resolution took too long","The SSL handshake timed out","A","ConnectTimeout is raised when the client cannot establish a connection to the server within the specified connect timeout period.",""
"366","Python Requests","Timeout Handling","Medium","MCQ","What exception hierarchy does `requests.exceptions.Timeout` follow?","Timeout → IOError → RequestException","Timeout → HTTPError → RequestException","Timeout → ValueError → Exception","Timeout → ConnectionError → RequestException","A","Timeout inherits from IOError (and RequestException), so you can catch it as an IOError if needed, though catching Timeout is more explicit.",""
"367","Python Requests","Timeout Handling","Hard","MCQ","How do you implement exponential backoff after a timeout?","Catch Timeout in a retry loop and call time.sleep(2**attempt) before retrying","Use HTTPAdapter with max_retries=3","Set timeout to exponentially increasing values","Use requests.adapters.ExponentialBackoff()","A","Manual exponential backoff: catch Timeout, sleep for 2^attempt seconds, and retry. Libraries like tenacity can automate this pattern.",""
"368","Python Requests","Timeout Handling","Medium","MCQ","How can you set a timeout for all requests made through a Session?","Wrap Session.request() in a helper function that injects timeout, or use a custom adapter that overrides send()","session.timeout = 10","session.default_timeout = 10","session.mount(""https://"", HTTPAdapter(timeout=10))","A","Session has no built-in timeout attribute. A common pattern is to subclass Session or override send() to inject a default timeout.",""
"369","Python Requests","Timeout Handling","Medium","MCQ","What should the read timeout be set to for APIs with slow processing?","Higher than the worst-case server processing time to avoid false timeouts","Always 30 seconds regardless","Equal to the connect timeout","The same as network latency","A","The read timeout should exceed the maximum time the server might take to respond. Too short a value causes false timeouts on legitimately slow operations.",""
"370","Python Requests","Timeout Handling","Easy","MCQ","What is the default value of the `timeout` parameter in requests?","None (no timeout, waits indefinitely)","30 seconds","10 seconds","5 seconds","A","By default timeout=None, meaning requests will wait forever. You must explicitly set a timeout to prevent indefinite hangs.",""
"371","Python Requests","Timeout Handling","Medium","MCQ","Which exception is the parent of both `ConnectTimeout` and `ReadTimeout`?","requests.exceptions.Timeout","requests.exceptions.ConnectionError","requests.exceptions.RequestException","IOError","A","Both ConnectTimeout and ReadTimeout are subclasses of requests.exceptions.Timeout, so catching Timeout handles both cases.",""
"372","Python Requests","Timeout Handling","Hard","MCQ","How do you implement a circuit breaker for an unreliable API using requests?","Track failure count; after threshold stop sending requests for a cool-down period; use Timeout and ConnectionError to detect failures","Set timeout=0","Use HTTPAdapter with max_retries=0","Use requests.Session with circuit_breaker=True","A","Circuit breaker pattern: count consecutive failures, stop requests when threshold exceeded, wait for cool-down, then try again. No built-in support in requests.",""
"373","Python Requests","Timeout Handling","Medium","MCQ","What happens when `timeout=0` is set in requests?","Behavior is OS-dependent; may connect instantly or raise an error immediately","Always raises ConnectTimeout","Disables timeout (same as None)","Raises ValueError","A","timeout=0 is not recommended and has OS-dependent behavior. Use None for no timeout or a positive float for a real timeout.",""
"374","Python Requests","Timeout Handling","Hard","MCQ","How is the requests timeout different from a server-side processing limit?","Timeout is client-side and stops the client from waiting; the server may continue processing independently","They are the same; timeout kills the server process","Timeout syncs with server processing time","Server processing stops when client times out","A","Client timeout only affects the client: it stops waiting and raises an exception. The server may continue processing the request unaware the client disconnected.",""
"375","Python Requests","Timeout Handling","Medium","MCQ","Can a float be passed as the timeout value in requests?","Yes, fractional seconds are supported (e.g., timeout=0.5)","No, only integers are accepted","Only for connect timeout, not read timeout","Only when using a Session","A","timeout accepts any numeric value including floats. For example, timeout=0.5 sets a 500-millisecond timeout.",""
"376","Python Requests","Timeout Handling","Hard","MCQ","You need different timeouts for different APIs in the same session. How do you handle this?","Pass timeout= individually on each request call rather than at session level","Create separate sessions per API","Set session.timeout for each request","Use environment variables per API","A","The cleanest approach is to pass timeout= on each individual request call. Per-request timeout overrides any session-level default you may have set.",""
"377","Python Requests","Query Parameters","Easy","MCQ","What does `params={""active"": True}` produce in the URL?","?active=True (Python bool is converted to string)","?active=true (lowercase)","?active=1","It raises a TypeError","A","Python bool values in params are converted to their string representation ""True"" or ""False"", not lowercase or integer form.",""
"378","Python Requests","Query Parameters","Easy","MCQ","How are integer values handled in the `params` dict?","Automatically converted to their string representation","Must be manually converted to strings","Raise TypeError","Encoded as binary","A","requests converts all param values to strings automatically, so params={""page"": 2} correctly produces ?page=2 in the URL.",""
"379","Python Requests","Query Parameters","Medium","MCQ","What does `params=[(""sort"",""asc""),(""sort"",""desc"")]` produce?","?sort=asc&sort=desc","?sort=asc,desc","?sort=[asc,desc]","Only the last value: ?sort=desc","A","Passing a list of tuples allows repeated keys. The URL will contain both sort=asc and sort=desc, useful for multi-value filter parameters.",""
"380","Python Requests","Query Parameters","Easy","MCQ","What happens when you include a query string in the URL AND pass params=?","Both are merged into the final URL query string","params replaces the URL query string","The URL query string is ignored","A ValueError is raised","A","requests appends the params dict to any existing query string in the URL, so both sets of parameters appear in the final request URL.",""
"381","Python Requests","Query Parameters","Medium","MCQ","How do you URL-encode a params dict manually without sending a request?","from urllib.parse import urlencode; urlencode(params)","requests.encode_params(params)","params.urlencode()","requests.utils.urlencode(params)","A","urllib.parse.urlencode() converts a dict or list of tuples to a URL-encoded query string, the same encoding requests uses internally.",""
"382","Python Requests","Query Parameters","Hard","MCQ","How do you parse query parameters from a response URL?","urllib.parse.parse_qs(urllib.parse.urlparse(response.url).query)","response.params","urllib.parse.parse_url(response.url).params","response.url.split(""?"")[1]","A","parse_qs() from urllib.parse returns a dict mapping parameter names to lists of values from a query string extracted via urlparse().",""
"383","Python Requests","Query Parameters","Medium","MCQ","What is the difference between `params={""a"":""1""}` and appending `?a=1` to the URL manually?","params= properly URL-encodes values; manual appending may cause double-encoding or miss encoding special chars","They are identical","Manual appending is faster","params= adds an extra ampersand","A","Using params= is safer because requests handles encoding of special characters. Manual URL construction can lead to double-encoding or injection.",""
"384","Python Requests","Query Parameters","Easy","MCQ","How do you pass a parameter with an empty string value?","params={""key"": """"}","params={""key"": None}","params={""key""}","Empty values cannot be sent","A","params={""key"": """"} produces ?key= in the URL. None values are excluded entirely, while empty string sends the key with no value.",""
"385","Python Requests","Query Parameters","Medium","MCQ","What is the order of parameters in the final URL for Python 3.7+?","Insertion order (dict preserves insertion order in Python 3.7+)","Alphabetical order","Random order","Sorted by value length","A","From Python 3.7, dicts preserve insertion order, so params are appended to the URL in the order they were added to the dict.",""
"386","Python Requests","Query Parameters","Easy","MCQ","How do you inspect the final URL with params before the response is received?","Use PreparedRequest: req = requests.Request(""GET"",url,params=p).prepare(); req.url","Print the params dict","response.prepared_url","Use requests.url(url, params=p)","A","Preparing a request constructs the PreparedRequest with the fully encoded URL, letting you see exactly what will be sent.",""
"387","Python Requests","Query Parameters","Medium","MCQ","What does `params={""q"": None}` produce in the URL?","The ""q"" parameter is omitted from the URL entirely","?q=None","?q=","A ValueError is raised","A","None values in the params dict are silently dropped; the key does not appear in the URL. Use empty string """" to send a key with no value.",""
"388","Python Requests","Query Parameters","Hard","MCQ","How do special characters like spaces in param values get encoded?","They are percent-encoded automatically (e.g., space → %20 or +)","They are left as-is","They raise an InvalidURL exception","They must be manually encoded before passing to params","A","requests URL-encodes special characters in param values automatically using urllib.parse.urlencode(), converting spaces to %20 or + depending on context.",""
