"id","subject","topic","difficulty","type","question","option_a","option_b","option_c","option_d","correct_answer","explanation","code_snippet"
"281","Postman","Pre-request Scripts","Easy","output","What environment variable will be set after this script?","env = production","env = undefined","No variable is set","Error","A","The script sets the 'env' variable to 'production'.","pm.environment.set(""env"", ""production"");"
"282","Postman","Assertions","Medium","output","What is the test result if response body is '{""results"": [{""id"":1},{""id"":2}]}'?","PASS","FAIL","Error","Undefined","A","results is an array (passes to.be.an('array')) and has length 2 (passes lengthOf(2)).","pm.test(""Results check"", function () {
    var results = pm.response.json().results;
    pm.expect(results).to.be.an(""array"");
    pm.expect(results).to.have.lengthOf(2);
});"
"283","Postman","Variables","Easy","output","What will be logged after running this script?","hello","undefined","null","Error","A","The variable is set and then immediately retrieved, returning 'hello'.","pm.environment.set(""greeting"", ""hello"");
console.log(pm.environment.get(""greeting""));"
"284","Postman","Test Scripts","Easy","output","What will the test result be if the response has Content-Type header 'application/json; charset=utf-8'?","PASS","FAIL","Error","Skipped","A","The header value contains 'application/json', so the include assertion passes.","pm.test(""JSON content type"", function () {
    pm.expect(pm.response.headers.get(""Content-Type"")).to.include(""application/json"");
});"
"285","Postman","Assertions","Easy","output","What will the test result be if response body is '{""id"": 42}'?","PASS","FAIL","Error","Undefined","A","The object has the property 'id', so the assertion passes.","pm.test(""Has id"", function () {
    pm.expect(pm.response.json()).to.have.property(""id"");
});"
"286","Postman","Newman CLI","Easy","output","What will Newman do with this command?","Run the collection using the staging environment","Ignore the environment","Create a new environment","Error out","A","The -e flag specifies the environment file to use with the collection run.","newman run collection.json -e staging.json"
"287","Postman","Chaining Requests","Easy","output","What environment variable will be set if the response body is '{""session_id"": ""sess-abc""}'?","sessionId = sess-abc","session_id = sess-abc","id = sess-abc","No variable set","A","The script extracts session_id and stores it as sessionId.","var data = pm.response.json();
pm.environment.set(""sessionId"", data.session_id);"
"288","Postman","Pre-request Scripts","Medium","output","What will the 'arrayParam' environment variable contain?","1,2,3","[1,2,3]","1 2 3","Error","A","Array.join(',') creates a comma-separated string.","var ids = [1, 2, 3];
pm.environment.set(""arrayParam"", ids.join("",""));"
"289","Postman","Test Scripts","Medium","output","What will be the test result if the response body is not valid JSON?","FAIL (throws an error inside pm.test)","PASS","The test is skipped","Postman crashes","A","pm.response.json() throws a parse error if the body is not valid JSON, causing the test to fail.","pm.test(""Valid JSON response"", function () {
    var json = pm.response.json();
    pm.expect(json).to.be.an(""object"");
});"
"290","Postman","Assertions","Medium","output","What will the test result be if response body is '{""total"": 15}' and the assertion checks for above(10)?","PASS","FAIL","Error","Undefined","A","15 is above 10, so the to.be.above(10) assertion passes.","pm.test(""Total above 10"", function () {
    pm.expect(pm.response.json().total).to.be.above(10);
});"
"291","Postman","Test Scripts","Hard","output","What will be logged if the response body is '{""items"": [{""name"":""A""},{""name"":""B""}]}'?","A,B","[A,B]","AB","undefined","A","map extracts names and join(',') creates a comma-separated string.","var names = pm.response.json().items.map(i => i.name).join("","");
console.log(names);"
"292","Postman","Variables","Easy","output","What will be logged after clearing the environment?","undefined","null","Error","empty string","A","After pm.environment.clear(), all variables are removed so get() returns undefined.","pm.environment.set(""key"", ""value"");
pm.environment.clear();
console.log(pm.environment.get(""key""));"
"293","Postman","Pre-request Scripts","Medium","output","What will the 'expires' environment variable contain?","A timestamp 3600 seconds in the future","The current timestamp","3600","undefined","A","Date.now() plus 3600000 creates a timestamp one hour in the future.","var expires = Date.now() + 3600000;
pm.environment.set(""expires"", expires.toString());"
"294","Postman","Assertions","Hard","output","What will the test result be if response body is '{""permissions"": [""read"", ""write"", ""admin""]}'?","PASS","FAIL","Error","Undefined","A","The permissions array has length 3 which is above 0, so the assertion passes.","pm.test(""Has permissions"", function () {
    pm.expect(pm.response.json().permissions.length).to.be.above(0);
});"
"295","Postman","Test Scripts","Easy","output","What will be the test result if the response body is '{""success"": true}'?","PASS","FAIL","Error","Skipped","A","The response has the 'success' property, so to.have.property passes.","pm.test(""Has success field"", function () {
    pm.expect(pm.response.json()).to.have.property(""success"");
});"
"296","Postman","Chaining Requests","Medium","output","What will the environment variable 'totalPages' be set to if response is '{""meta"": {""pages"": 5}}'?","5","meta","pages","undefined","A","The script navigates into the nested meta.pages property to get 5.","var data = pm.response.json();
pm.environment.set(""totalPages"", data.meta.pages.toString());"
"297","Postman","Data-Driven Testing","Easy","output","What will be logged if iteration data has 'password' set to 'secret123'?","secret123","password","undefined","Error","A","pm.iterationData.get('password') retrieves the value from the current data row.","console.log(pm.iterationData.get(""password""));"
"298","Postman","Assertions","Easy","output","What will the test result be if the response status code is 204 No Content?","PASS","FAIL","Error","Skipped","A","The assertion checks for status 204, and the response is 204, so it passes.","pm.test(""No Content"", function () {
    pm.response.to.have.status(204);
});"
"299","Postman","Test Scripts","Medium","output","What will the console show if the response has 3 headers?","3","0","undefined","Error","A","pm.response.headers.count() returns the number of response headers.","console.log(pm.response.headers.members.length);"
"300","Postman","Variables","Hard","output","What will be logged if a collection variable 'mode' is set to 'test' and environment variable 'mode' is set to 'prod'?","prod","test","undefined","Error","A","Environment variables have higher precedence than collection variables, so 'prod' is returned.","console.log(pm.variables.get(""mode""));"
"301","Postman","Collections","Medium","scenario","A developer needs to test 50 API endpoints in a specific order. Which Postman feature should they use?","Collection Runner with ordered requests","Send each request manually","Use a pre-request script for all","Create 50 separate collections","A","The Collection Runner executes requests in order, making it ideal for sequential API testing.",""
"302","Postman","Collections","Hard","scenario","Two teams are working on the same API collection but need independent changes. What should they do?","Fork the collection and merge changes later","Export and email the collection","Create a duplicate collection manually","Use separate Postman accounts","A","Forking allows independent work on a collection with the ability to merge changes back.",""
"303","Postman","Collections","Easy","scenario","A QA engineer wants to group login, profile, and settings API requests together. What should they create?","A folder inside the collection","A new workspace","A new environment","A monitor","A","Folders organize related requests within a collection.",""
"304","Postman","Collections","Medium","scenario","A team needs to share a collection with an external client who does not use Postman. What is the best approach?","Export the collection as JSON and share the file","Give them workspace access","Share via a public link","Print the requests","A","Exporting as JSON allows sharing with anyone regardless of whether they use Postman.",""
"305","Postman","Collections","Hard","scenario","A company wants to trigger their API test collection whenever code is deployed. What should they set up?","A collection webhook integrated with their CI/CD pipeline","A Postman Monitor","Manual collection runs","Scheduled email triggers","A","Collection webhooks can be triggered by CI/CD pipelines for automated testing.",""
"306","Postman","Collections","Easy","scenario","A developer wants to document all their API endpoints. Where should they add descriptions?","In the collection, folder, and request description fields","In a separate Word document","In the pre-request scripts","In environment variables","A","Postman supports adding Markdown descriptions at collection, folder, and request levels.",""
"307","Postman","Collections","Medium","scenario","A team wants to version control their Postman collection. What is the recommended approach?","Export the collection JSON and commit to version control","Take screenshots of each request","Use Postman's version history","Create new collections for each version","A","Exporting collections as JSON allows them to be stored in version control systems like Git.",""
"308","Postman","Collections","Hard","scenario","An organization needs to enforce that all requests in a collection use a specific auth method. How?","Set auth at collection level and use 'Inherit auth from parent'","Add auth to each request individually","Use a global pre-request script only","Create an environment variable for auth","A","Collection-level auth with inheritance ensures consistent authentication across all requests.",""
"309","Postman","Environments","Easy","scenario","A developer tests the same API in development, staging, and production. How should they manage URLs?","Create separate environments with a baseUrl variable","Manually change the URL each time","Create three copies of the collection","Use hard-coded URLs","A","Environments with a baseUrl variable allow easy switching between different server URLs.",""
"310","Postman","Environments","Medium","scenario","A team member's API key should not be shared with others. How should they store it?","As a current value (not initial value) in the environment","As a global variable","In the request URL directly","In a shared environment","A","Current values are local and not synced, making them ideal for sensitive data.",""
"311","Postman","Environments","Hard","scenario","A CI/CD pipeline needs to run Postman tests with environment-specific secrets. What is the best approach?","Use Newman with environment files that have secrets injected at runtime","Hard-code secrets in the collection","Store secrets in Postman cloud","Use global variables","A","Environment files with runtime-injected secrets keep sensitive data out of stored files.",""
"312","Postman","Environments","Easy","scenario","A developer wants to quickly see all active environment variables. What should they click?","The eye icon (Environment Quick Look)","The settings button","The console button","The run button","A","The Environment Quick Look (eye icon) provides a quick view of all active environment variables.",""
"313","Postman","Environments","Medium","scenario","A team wants all members to use the same environment structure but with their own values. What should they do?","Share the environment with initial values as a template","Create separate environments for each member","Use global variables instead","Share a spreadsheet of values","A","Sharing environments with initial values as templates lets each member set their own current values.",""
"314","Postman","Environments","Hard","scenario","A developer needs to switch between two different auth tokens based on user role. What is the best approach?","Create two environments (admin and user) with different token values","Hard-code both tokens in the collection","Use a single environment and change manually","Store both in globals","A","Separate environments for each role allow easy switching between different authentication contexts.",""
"315","Postman","Environments","Medium","scenario","A developer needs to use different database connection strings for different environments. How should this be managed?","Store connection strings as environment variables","Hard-code them in pre-request scripts","Create separate collections","Store in global variables","A","Environment variables are ideal for storing context-specific values like connection strings.",""
"316","Postman","Variables","Easy","scenario","A developer needs to use the same API key across all collections. Where should they store it?","As a global variable","As an environment variable","As a collection variable","As a local variable","A","Global variables are accessible across all collections, making them ideal for shared values.",""
"317","Postman","Variables","Medium","scenario","An API test requires a unique email for each test run. What should the developer use?","The dynamic variable {{$randomEmail}}","A hard-coded email","The same email each time","A pre-request script to generate a UUID only","A","{{$randomEmail}} generates a unique random email address for each request.",""
"318","Postman","Variables","Hard","scenario","A developer needs a variable that is only available during the current request execution and is automatically cleaned up. Which scope should they use?","Local scope (pm.variables.set)","Global scope","Environment scope","Collection scope","A","Local variables (set via pm.variables.set) exist only during the current execution and are automatically cleaned up.",""
"319","Postman","Variables","Easy","scenario","A collection uses {{baseUrl}} in all request URLs. Where should baseUrl be defined for collection sharing?","As a collection variable","As a local variable","Hard-coded in each URL","As a data variable","A","Collection variables travel with the collection when shared, making them ideal for collection-specific defaults.",""
"320","Postman","Variables","Medium","scenario","A developer finds that their environment variable is being overridden. Which scope could be overriding it?","A local or data variable","A global variable","A collection variable","No variable can override environment variables","A","Local and data variables have narrower scope than environment, so they override environment variables.",""
"321","Postman","Variables","Hard","scenario","A developer needs to store an object with multiple properties as a variable. What approach should they use?","JSON.stringify the object before storing, JSON.parse when retrieving","Store each property as a separate variable","Use the object directly","Use an array variable type","A","Since Postman variables store strings, objects must be serialized with JSON.stringify and parsed back.",""
"322","Postman","Pre-request Scripts","Easy","scenario","An API requires a timestamp in every request header. How should this be implemented?","Use a pre-request script to set the timestamp dynamically","Manually update the timestamp before each request","Use a static timestamp","Set it in the environment once","A","Pre-request scripts can dynamically generate and set timestamps before each request is sent.",""
"323","Postman","Pre-request Scripts","Medium","scenario","An API requires an HMAC signature of the request body in a header. Where should this be computed?","In a pre-request script using CryptoJS","In the authorization tab","In a test script","Manually before each request","A","Pre-request scripts with CryptoJS can compute HMAC signatures dynamically before the request is sent.",""
"324","Postman","Pre-request Scripts","Hard","scenario","A developer needs to fetch a fresh OAuth token before each API request. What approach should they use?","Use pm.sendRequest() in the pre-request script to get a new token","Manually get a token before each request","Set up a monitor for token refresh","Use a hard-coded token","A","pm.sendRequest() in a pre-request script can authenticate and store a fresh token before each request.",""
"325","Postman","Pre-request Scripts","Easy","scenario","A developer wants to add a random number to their request for cache busting. What should they do?","Use a pre-request script with Math.random()","Use {{$randomInt}} in the URL","Disable browser cache","Add a no-cache header only","B","{{$randomInt}} is the simplest way to add a random number to a request for cache busting.",""
"326","Postman","Pre-request Scripts","Medium","scenario","Multiple requests in a collection need the same setup logic. Where should the shared pre-request script go?","At the collection level","Copied into each request","In a separate file","In an environment variable","A","Collection-level pre-request scripts run before every request in the collection.",""
"327","Postman","Pre-request Scripts","Hard","scenario","A developer needs to dynamically construct a complex request body based on environment variables. What approach should they use?","Build the body object in a pre-request script and set it as a variable","Hard-code all variations","Create separate requests for each variation","Use only query parameters","A","Pre-request scripts can construct complex request bodies dynamically using environment variables.",""
"328","Postman","Test Scripts","Easy","scenario","A developer wants to verify that all API responses return within 2 seconds. What should they add to each test script?","An assertion checking pm.response.responseTime is below 2000","A setTimeout function","A console.log of the time","A pre-request timer","A","Asserting pm.response.responseTime < 2000 validates the response time in each test.",""
"329","Postman","Test Scripts","Medium","scenario","After a login request, the token from the response needs to be used in subsequent requests. How?","Extract the token in the test script and set it as an environment variable","Copy the token manually","Hard-code the token","Use a pre-request script on the login request","A","Test scripts can extract response data and store it as variables for use in subsequent requests.",""
"330","Postman","Test Scripts","Hard","scenario","A developer wants to validate that every response conforms to a specific JSON schema. What approach should they use?","Define the schema and use tv4.validate() or Chai jsonSchema assertion","Manually check each field","Use only status code checks","Skip schema validation","A","JSON schema validation with tv4 or Chai assertions ensures responses conform to the expected structure.",""
"331","Postman","Test Scripts","Easy","scenario","A developer wants to ensure the API always returns JSON. What test should they write?","Check that Content-Type header includes 'application/json'","Check the file extension","Check the URL","Check the request method","A","Asserting the Content-Type header contains 'application/json' verifies JSON responses.",""
"332","Postman","Test Scripts","Medium","scenario","A paginated API returns a 'next' field. The developer wants to automatically follow pagination. How?","Use postman.setNextRequest() with conditional logic in the test script","Manually click through pages","Create separate requests for each page","Use a loop in the test script","A","postman.setNextRequest() with pagination logic automates following paginated API responses.",""
"333","Postman","Test Scripts","Hard","scenario","A developer needs to validate that all items in a response array have required fields. How?","Loop through the array and assert each item has the required properties","Check only the first item","Check the array length only","Use a schema for the whole array","A","Iterating through the array and asserting each item has required fields ensures complete validation.",""
"334","Postman","Newman CLI","Easy","scenario","A team wants to run their Postman tests in a Jenkins pipeline. What tool should they use?","Newman","Postman UI","A browser extension","cURL","A","Newman is Postman's CLI runner specifically designed for CI/CD integration.",""
"335","Postman","Newman CLI","Medium","scenario","A developer needs to run a collection against 100 different data sets. How should they do this with Newman?","Use the -d flag with a CSV/JSON data file and -n for iterations","Create 100 separate Newman commands","Run the collection manually 100 times","Use environment files only","A","Newman's -d flag supports data-driven testing with CSV or JSON files.",""
"336","Postman","Newman CLI","Hard","scenario","A team needs HTML, JSON, and JUnit reports from the same Newman run. How should they configure this?","Use -r htmlextra,json,junit with appropriate reporter options","Run Newman three times with different reporters","Use only the CLI reporter","Export results manually","A","Multiple reporters can be specified in a single Newman run using the -r flag with comma-separated values.",""
"337","Postman","Newman CLI","Easy","scenario","A developer wants to verify Newman is installed correctly. What command should they run?","newman --version","newman check","newman status","newman verify","A","newman --version displays the installed version, confirming proper installation.",""
"338","Postman","Newman CLI","Medium","scenario","A collection has some flaky tests. The developer wants to retry failed runs. What is the approach?","Use the --bail flag to stop on first error and retry the command","Newman automatically retries","Use the --retry flag","There is no way to handle flaky tests","A","The --bail flag stops execution on first error, allowing the CI pipeline to retry the command.",""
"339","Postman","Newman CLI","Hard","scenario","A team needs to integrate Newman results with their monitoring dashboard. What reporter and approach should they use?","Use Newman programmatically in Node.js and emit events to the dashboard","Only use CLI output","Email the results","Use screenshots","A","Newman's programmatic API allows custom event handling for integration with monitoring systems.",""
"340","Postman","Mock Servers","Easy","scenario","The backend team has not started development yet, but the frontend team needs an API to work with. What should they create?","A mock server based on the API design","Wait for the backend","Use hard-coded data","Write their own backend","A","Mock servers allow frontend development to proceed independently of backend implementation.",""
"341","Postman","Mock Servers","Medium","scenario","A developer wants to test how their application handles different error responses. How should they set up mock servers?","Create multiple examples with different status codes and use x-mock-response-name","Create separate mock servers for each error","Modify the mock server code","Use only 200 responses","A","Multiple examples with different status codes allow testing various error scenarios.",""
"342","Postman","Mock Servers","Hard","scenario","A team needs to simulate API rate limiting for their integration tests. How can they do this?","Create mock examples that return 429 status codes with appropriate headers","Use actual rate limiting on a real server","This cannot be simulated","Use pre-request scripts only","A","Mock examples returning 429 status with Retry-After headers simulate rate limiting behavior.",""
"343","Postman","Mock Servers","Easy","scenario","A developer wants to share a mock API with external stakeholders for testing. What should they do?","Create a public mock server and share the URL","Install Postman for the stakeholders","Set up a real server","Send screenshots of expected responses","A","Public mock servers provide a URL that anyone can use for testing without needing Postman.",""
"344","Postman","Mock Servers","Medium","scenario","A developer needs the mock server to return different responses for the same endpoint based on query parameters. How?","Create multiple examples with different query parameter combinations","This is not possible with mock servers","Use separate endpoints","Use request headers only","A","Mock servers can match based on query parameters when different examples are configured.",""
"345","Postman","Monitors","Easy","scenario","A team wants to be alerted if their production API goes down. What should they set up?","A Postman Monitor that checks API health periodically","Manual daily checks","A cron job with cURL only","Server-side logging only","A","Monitors periodically run health check collections and alert on failures.",""
"346","Postman","Monitors","Medium","scenario","A developer needs to ensure API performance does not degrade over time. What monitoring approach should they use?","Set up a monitor that checks response times against thresholds","Manually test daily","Only check during incidents","Use browser developer tools","A","Monitors with response time assertions track performance over time and alert on degradation.",""
"347","Postman","Monitors","Hard","scenario","A team's API has different SLAs for different regions. How should they configure monitoring?","Create separate monitors running from different regions with appropriate thresholds","Use a single monitor from one region","Only monitor the primary region","Use external tools only","A","Region-specific monitors ensure SLA compliance is tracked independently for each geographical area.",""
"348","Postman","Monitors","Easy","scenario","A product manager wants a daily summary of API health. What should the team configure?","A daily monitor with email notifications","Manual daily reports","A webhook to a dashboard","A collection runner on someone's laptop","A","Daily monitors with email notifications provide automated health summaries.",""
"349","Postman","Monitors","Medium","scenario","A team wants to know immediately when authentication endpoints fail. What should they prioritize?","Set up a high-frequency monitor for auth endpoints with instant notifications","Check auth manually","Use monthly reviews","Only monitor during business hours","A","High-frequency monitoring with instant notifications ensures quick detection of auth failures.",""
"350","Postman","Authentication Setup","Easy","scenario","A developer needs to test an API that requires a simple API key. Where should they configure it?","In the Authorization tab selecting API Key type","In a pre-request script","In the URL manually","In the Body tab","A","The Authorization tab with API Key type is the standard way to configure API key authentication.",""
"351","Postman","Authentication Setup","Medium","scenario","An API uses OAuth 2.0 and the developer needs to get a new token for testing. What should they do?","Use Postman's OAuth 2.0 authorization to get a new token","Manually make token requests","Hard-code a token","Use Basic Auth instead","A","Postman's OAuth 2.0 authorization flow automates the token acquisition process.",""
"352","Postman","Authentication Setup","Hard","scenario","A developer needs to implement AWS Signature v4 authentication for S3 API testing. How?","Use Postman's built-in AWS Signature auth type","Write a custom pre-request script from scratch","Use Basic Auth","Use a third-party tool","A","Postman has built-in support for AWS Signature authentication, simplifying AWS API testing.",""
"353","Postman","Authentication Setup","Easy","scenario","A team wants all requests in a collection to use the same Bearer token. What is the most efficient way?","Set Bearer Token auth at the collection level","Add the token to each request individually","Use a pre-request script on each request","Store it in a global variable only","A","Collection-level authentication with inheritance ensures all requests use the same auth.",""
"354","Postman","Authentication Setup","Medium","scenario","A developer needs to test an API that uses mutual TLS. Where in Postman should they configure the client certificate?","In Postman Settings under the Certificates section","In the Authorization tab","In the Headers tab","In the Body tab","A","Client certificates for mutual TLS are configured in the Postman Settings Certificates section.",""
"355","Postman","Data-Driven Testing","Easy","scenario","A developer needs to test a user registration API with 50 different user profiles. What approach should they use?","Data-driven testing with a CSV file containing 50 rows","Create 50 separate requests","Test with only one profile","Use random data each time","A","Data-driven testing with a CSV file efficiently runs the same request with multiple data sets.",""
"356","Postman","Data-Driven Testing","Medium","scenario","A QA engineer needs to validate API responses against expected values from a spreadsheet. How?","Export the spreadsheet as CSV and use it as a data file with expected values in assertions","Manually check each response","Only test a sample","Use mock servers","A","CSV data files can include expected values that are used in assertions for validation.",""
"357","Postman","Data-Driven Testing","Hard","scenario","A developer needs to test complex nested data structures with different variations. What data format should they use?","JSON data file with nested objects for each iteration","CSV with flattened data","Multiple CSV files","Hard-coded request bodies","A","JSON data files support nested structures, making them ideal for complex test data.",""
"358","Postman","Data-Driven Testing","Easy","scenario","A developer has a CSV file with test data and wants to run it with Newman in CI/CD. How?","newman run collection.json -d testdata.csv","Upload CSV to Postman cloud first","Convert CSV to environment file","Use a pre-request script to read the CSV","A","Newman's -d flag directly accepts CSV files for data-driven testing.",""
"359","Postman","Data-Driven Testing","Medium","scenario","A developer needs both positive and negative test cases in their data-driven tests. How should they structure the data file?","Include an 'expectedStatus' column and assert against it","Create separate data files for positive and negative cases","Only test positive cases","Hard-code expected values","A","Including expected results in the data file allows a single test script to handle both positive and negative cases.",""
"360","Postman","Assertions","Easy","scenario","A developer wants to verify that a GET request to /users returns a 200 status code. What assertion should they use?","pm.response.to.have.status(200)","pm.response.to.be.ok","pm.expect(200).to.be.true","pm.assert.statusCode(200)","A","pm.response.to.have.status(200) directly checks the response status code.",""
"361","Postman","Assertions","Medium","scenario","A developer needs to ensure the response JSON always contains required fields 'id', 'name', and 'email'. What assertion?","pm.expect(json).to.have.all.keys('id', 'name', 'email')","pm.expect(json).to.include('id')","pm.expect(json).to.exist","pm.expect(json).to.be.an('object')","A","to.have.all.keys() verifies that all specified properties exist in the object.",""
"362","Postman","Assertions","Hard","scenario","A developer needs to validate that all items in an array response match a specific schema. What approach?","Iterate through the array and validate each item using Chai assertions","Check only the first item","Validate the array length only","Skip validation","A","Iterating and validating each item ensures complete schema compliance for all array elements.",""
"363","Postman","Chaining Requests","Easy","scenario","A developer needs to create a resource and then verify it exists. How should they chain the requests?","POST to create, extract ID in test script, GET with the ID in next request","Send both requests simultaneously","Only test the POST","Use a mock server","A","Chaining POST and GET with extracted IDs validates the create and verify workflow.",""
"364","Postman","Chaining Requests","Medium","scenario","A developer needs to implement a polling pattern that checks job status until completion. How?","Use postman.setNextRequest to call the same request with a counter check","Create 100 duplicate requests","Use setTimeout in the test script","Wait and send manually","A","postman.setNextRequest pointing to the same request with a counter creates a polling loop.",""
"365","Postman","Chaining Requests","Hard","scenario","A complex workflow requires different request paths based on the response status. How should this be implemented?","Use conditional logic in test scripts with postman.setNextRequest for each path","Create separate collections for each path","Use only one path","Skip conditional testing","A","Conditional branching with postman.setNextRequest enables dynamic workflow testing.",""
"366","Postman","Documentation","Easy","scenario","A team wants to publish their API documentation for external developers. What should they do?","Use Postman's publish documentation feature","Write documentation in a separate tool","Send PDF files","Use README files only","A","Postman's publish feature creates hosted, auto-updating API documentation.",""
"367","Postman","Documentation","Medium","scenario","A developer wants to show example requests and responses in their documentation. What should they add?","Saved examples to each request in the collection","Screenshots","Text descriptions only","External links","A","Saved examples automatically appear in published documentation as request/response pairs.",""
"368","Postman","Documentation","Hard","scenario","A team needs documentation that stays in sync with their API as it evolves. What approach should they take?","Use Postman's auto-updating published documentation","Manually update docs after each change","Generate docs from code comments only","Use a wiki","A","Published Postman documentation automatically reflects changes made to the collection.",""
"369","Postman","Collections","Easy","scenario","A developer wants to backup their Postman collection before making changes. What should they do?","Export the collection as a JSON file","Take a screenshot","Copy the URL","Nothing, Postman auto-saves","A","Exporting the collection as JSON creates a backup that can be re-imported if needed.",""
"370","Postman","Collections","Medium","scenario","A team wants to run the same collection tests on every pull request in GitHub. How should they set this up?","Use Newman in a GitHub Actions workflow","Manually run tests before merging","Use Postman Monitors","Schedule tests daily","A","Newman in GitHub Actions allows automated collection testing on every pull request.",""
"371","Postman","Environments","Easy","scenario","A new team member needs to configure their local environment for API testing. What should the team provide?","An environment template with variable keys but empty current values","The production environment with all values","Nothing, they should figure it out","A text file with instructions","A","Environment templates provide the structure without sensitive values for new members to fill in.",""
"372","Postman","Environments","Hard","scenario","A developer needs to run the same tests against APIs in 5 different regions simultaneously. What is the best approach?","Create 5 environment files and run Newman 5 times in parallel","Run them sequentially in Postman","Create 5 separate collections","Use a single environment with all URLs","A","Separate environment files with Newman allow parallel execution against multiple regions.",""
"373","Postman","Variables","Easy","scenario","A developer needs to include a correlation ID in every request. What is the simplest approach?","Use {{$guid}} dynamic variable in the header","Manually type a new ID each time","Use a counter","Use the same ID always","A","{{$guid}} automatically generates a unique UUID for each request without any script.",""
"374","Postman","Variables","Medium","scenario","A developer needs to share a base URL across all requests in a collection without using environments. How?","Use a collection variable for the base URL","Hard-code it in each request","Use a global variable","Store it in a file","A","Collection variables travel with the collection and are available to all its requests.",""
"375","Postman","Pre-request Scripts","Medium","scenario","An API requires a nonce (unique number used once) in every request. How should this be implemented?","Generate a UUID in the pre-request script and set it as a variable","Use the same number each time","Manually enter a new number","Use a timestamp only","A","Pre-request scripts can generate unique nonces for each request execution.",""
"376","Postman","Pre-request Scripts","Hard","scenario","A developer needs to compute a digest hash of the request body for an API signature. Where and how?","In the pre-request script using CryptoJS to hash the body","In the test script after the response","Manually compute it externally","In the Authorization tab","A","Pre-request scripts with CryptoJS can access and hash the request body before sending.",""
"377","Postman","Test Scripts","Easy","scenario","A developer wants to ensure no API response takes longer than 3 seconds. What test should they add?","Assert pm.response.responseTime is below 3000","Log response time and check manually","Use a timer in the pre-request script","Check the Postman console","A","Asserting response time below 3000ms in the test script automates performance checking.",""
"378","Postman","Test Scripts","Medium","scenario","A developer needs to validate that a DELETE request returns 204 and an empty body. What tests should they write?","Check status 204 and body length is 0","Only check the status code","Only check the body","No tests needed for DELETE","A","Testing both the status code (204) and empty body ensures correct DELETE behavior.",""
"379","Postman","Test Scripts","Hard","scenario","A developer needs to test an API that returns paginated results and ensure all pages have consistent schema. How?","Use request chaining with postman.setNextRequest and validate schema on each page","Test only the first page","Skip schema validation","Test random pages","A","Chaining with schema validation on each page ensures consistency across all paginated results.",""
"380","Postman","Newman CLI","Easy","scenario","A developer wants to share test results with non-technical stakeholders. What Newman feature should they use?","Generate an HTML report using htmlextra reporter","Share terminal output","Send raw JSON","Take screenshots","A","HTML reports provide a visual, easy-to-understand format for non-technical stakeholders.",""
"381","Postman","Newman CLI","Medium","scenario","A CI/CD pipeline needs to fail the build when any API test fails. How should Newman be configured?","Newman automatically returns a non-zero exit code on test failure","Add a custom script to check results","Use the --fail flag","Parse the JSON report","A","Newman returns exit code 1 on test failures, which CI/CD systems interpret as build failure.",""
"382","Postman","Newman CLI","Hard","scenario","A developer needs to run a collection with different credentials for each environment (dev, staging, prod). How?","Create separate environment JSON files and run Newman with the appropriate -e flag","Hard-code credentials in the collection","Use global variables only","Create separate collections","A","Separate environment files allow reusing the same collection with different credentials per environment.",""
"383","Postman","Mock Servers","Easy","scenario","A developer wants to demonstrate API behavior to a client before the API is built. What should they use?","A mock server with sample examples","A whiteboard drawing","A text description","Code snippets","A","Mock servers provide a working API simulation that clients can interact with.",""
"384","Postman","Mock Servers","Medium","scenario","A team needs to test error handling for a 500 Internal Server Error. How can they safely test this?","Create a mock example that returns a 500 status","Crash the production server","Wait for a real 500 error","Skip error testing","A","Mock examples with 500 status allow safe testing of error handling without affecting real servers.",""
"385","Postman","Mock Servers","Hard","scenario","A developer needs to simulate an API that returns different responses based on the request body content. How?","Create multiple examples with different request body patterns","Use a single example for all requests","Build a real server","Use pre-request scripts on the mock","A","Multiple examples with different request body patterns allow body-based response matching.",""
"386","Postman","Monitors","Easy","scenario","A team wants to verify their API works correctly every morning before business hours. What should they configure?","A Postman Monitor scheduled to run early morning","Ask someone to test manually","Run Newman manually each morning","Check server logs","A","Scheduled monitors automate regular API health checks without manual intervention.",""
"387","Postman","Monitors","Medium","scenario","A DevOps team needs to track API response time trends over the past month. Where should they look?","The Monitor dashboard with historical metrics","Server access logs","Browser developer tools","Application error logs","A","The Monitor dashboard provides historical response time data and trend visualization.",""
"388","Postman","Monitors","Hard","scenario","A team needs their monitor to work with APIs that require authentication tokens. How should they handle token refresh?","Include token generation as the first request in the monitored collection","Hard-code a long-lived token","Manually update the token before each run","Disable auth for monitoring","A","Including authentication as part of the collection ensures fresh tokens for each monitor run.",""
"389","Postman","Authentication Setup","Easy","scenario","A developer is testing an API that requires a Bearer token. The token changes daily. How should they manage it?","Store the token in an environment variable and update it as needed","Hard-code it in every request","Get a new token manually each time","Use Basic Auth instead","A","Environment variables allow easy updating of the token without modifying individual requests.",""
"390","Postman","Authentication Setup","Medium","scenario","A developer needs to test APIs with three different user roles. What is the most efficient approach?","Create three environments with different auth credentials for each role","Log in and out three times per test run","Create three collections","Use one user for all tests","A","Separate environments with role-specific credentials enable quick switching between user contexts.",""
